adr
0.5850060946162632
0.3895802136584769
0.2275357656277477
0.21985352304988534
-0.14174317616341173
0.09572048058666086
-0.08941503155784823
0.08134563523621241
-0.06285085483692493
0.05921114828868571
0.050893151828689205
-0.04831617591474603
0.04469400914711715
0.0387686902817677
